modulation,mod_value,growth_rate,width,length,surface,volume
glucose,0.15,0.255,3.01519730480461,12.612370209723698,119.470950523978,92.72117321292231
glucose,0.15,0.255,2.9907368120019,14.8724140379442,139.736395497724,106.32102126619499
glucose,0.15,0.255,3.00368989018183,12.858261516189302,121.335314414934,93.618221062291
glucose,0.15,0.255,3.03028060628972,14.2069628851089,135.248969553418,104.232303223594
glucose,0.15,0.255,3.00372595266885,12.962753561545,122.32280862424,93.9905999069405
glucose,0.15,0.255,3.1160966245315898,15.2373366668889,149.166002739634,118.999888761098
glucose,0.15,0.255,3.1735251372911604,13.8085928991299,137.670611495574,112.449771523974
glucose,0.15,0.255,2.91395872630161,14.528867244902699,133.00409861325198,99.61686010401921
glucose,0.15,0.255,3.07271277008551,13.0561552764189,126.03383302681299,99.4385532742569
glucose,0.15,0.255,2.9047486539314904,14.1296882197055,128.940993095524,95.9422750166231
glucose,0.15,0.255,2.9588358995811004,14.6054572968784,135.764402098559,102.302597942939
glucose,0.15,0.255,3.1509150122655805,11.677386037918902,115.593176863047,93.8920146098711
glucose,0.15,0.255,3.0071789422082205,13.618018651449098,128.653933480379,98.98407441991091
glucose,0.15,0.255,3.17795003936714,11.0690839331819,110.51179133312401,90.21405250180901
glucose,0.15,0.255,3.07660434017262,12.738763265457498,123.12572135541201,97.1273538023151
glucose,0.15,0.255,2.8956578547286997,14.6014338968701,132.82891480587298,98.1117677817998
glucose,0.15,0.255,2.83891238179532,12.252941886898801,109.28038978987499,79.2611278504773
glucose,0.15,0.255,2.7723379400045496,13.295016850650802,115.793700503468,82.56209169081059
glucose,0.15,0.255,2.9848586172678195,14.075754683436902,131.991306223979,100.883452812784
glucose,0.15,0.255,2.97917590524404,14.049616100295902,131.495374729778,100.46305731329299
glucose,0.15,0.255,3.05239585619685,14.325911218417199,137.376669520381,107.078101207169
glucose,0.15,0.255,3.0082204777230204,13.6116756800334,128.6385478243,99.7166460246719
glucose,0.15,0.255,3.0684680917810203,13.960231191446303,134.574908993261,105.96995247650699
glucose,0.15,0.255,2.76812569999064,13.405611953129801,116.57953642738501,82.5511188229971
glucose,0.15,0.255,2.9678161331396495,12.9942219883412,121.153829423727,92.2491329149292
glucose,0.15,0.255,2.97335848727696,12.1273179379104,113.28226135512399,87.3617764752035
glucose,0.15,0.255,3.0447791615092896,12.865264062715301,123.062115333899,95.666743890611
glucose,0.15,0.255,3.0283322144680898,15.4779508114186,147.253915415959,113.477866155944
glucose,0.15,0.255,2.8128883016581,13.7068709614695,121.12692270447599,86.4175773712167
glucose,0.15,0.255,2.97062734492611,12.807205744122902,119.523260969717,91.3194776595997
glucose,0.15,0.255,2.9262970185599904,13.7436936986044,126.348981416826,94.8659246620157
glucose,0.15,0.255,3.0560437446337096,15.2267913849757,146.190057496452,114.77997362164899
glucose,0.15,0.255,3.00060729201387,15.364072096809,144.832280647711,111.470397796707
glucose,0.15,0.255,3.0622000738533397,13.3139133645797,128.082313047458,100.05450726357999
glucose,0.15,0.255,3.11877787245683,13.997664466932198,137.148131743344,109.60696220691
glucose,0.15,0.255,3.0896918328189997,14.708990775387,142.773600947734,112.255406045014
glucose,0.15,0.255,3.0703897055090694,14.226788099874598,137.23037084400298,107.32504073059499
glucose,0.15,0.255,2.9787782464893198,12.394503707881999,115.989102518017,88.1244800733358
glucose,0.15,0.255,2.7475813234599995,14.239888290862801,122.915601476295,86.1283045876607
glucose,0.15,0.255,2.87254075743432,14.4382527842987,130.295888972454,96.4571780432645
glucose,0.2,0.223,3.0814071917274797,10.4248694394041,100.91822170063601,80.1949504088683
glucose,0.2,0.223,2.77294916849854,11.7569013806722,102.419972871438,73.23492454467049
glucose,0.2,0.223,3.0873765866323,11.5636286699319,112.158867699899,88.768165423955807
glucose,0.2,0.223,2.9758899820924403,12.210852915651099,114.15968036729099,88.04485324392469
glucose,0.2,0.223,2.8070013783923597,12.3121224327285,108.57389650678199,78.7060349079045
glucose,0.2,0.223,2.96392394343306,12.898164725183198,120.10050870126301,91.4527926705744
glucose,0.2,0.223,3.23348341528045,14.668019524961698,149.001962953763,123.886178894485
glucose,0.2,0.223,3.2021333062781503,12.961488724233801,130.38996444758,108.489056788708
glucose,0.2,0.223,3.0375458538420403,13.780559464714699,131.50418219024,102.83179685110001
glucose,0.2,0.223,2.9608417726501,12.4275527834885,115.598097986566,87.85677921254971
glucose,0.2,0.223,3.0589436121241005,12.372296339135099,118.897208338831,93.73466031939691
glucose,0.2,0.223,2.81246535981001,11.840929315832,104.62195795423,75.5271481076775
glucose,0.2,0.223,2.95867028676935,13.192304011961602,122.621632529762,92.91241204990021
glucose,0.2,0.223,2.94641158204871,15.7602679016907,145.883737506412,109.55781963962099
glucose,0.2,0.223,3.13767869454529,12.3151211560651,121.393946431869,97.5808520455353
glucose,0.2,0.223,3.0913559437638303,13.0608956719839,126.844560030893,100.802971407355
glucose,0.2,0.223,3.1870126669534904,10.810218845194,108.23510637768801,89.32019992904459
glucose,0.2,0.223,3.02027385773857,12.1731259363147,115.50434224082501,89.6744157965587
glucose,0.2,0.223,3.21479598699479,10.875743304626901,109.84043364305799,90.7040382290086
glucose,0.2,0.223,3.0806888314274703,12.815796145578,124.03472768274901,98.599389565441
glucose,0.2,0.223,3.1229388859673195,14.2833455541137,140.13392982364,111.929755387591
glucose,0.2,0.223,2.99297980139708,10.754464047750302,101.121250287472,78.0004732547686
glucose,0.2,0.223,2.96993290253212,13.921560480619302,129.892605667011,98.44734627813429
glucose,0.2,0.223,3.0817064367400198,12.092532921603999,117.073449988546,94.4073038581217
glucose,0.2,0.223,2.95739857890968,13.685077558656499,127.14725706279499,96.3048854014715
glucose,0.2,0.223,3.1528849401665497,14.005411685562699,138.724725498305,111.5740133892
glucose,0.2,0.223,2.97772243580212,12.068263434886902,112.89608130639,86.0894833773469
glucose,0.2,0.223,3.0223525236885,13.0579085308744,123.984847833456,96.7100814835993
glucose,0.2,0.223,3.0366481466811,14.7587418052283,140.797090808277,109.773280466049
glucose,0.2,0.223,2.99664773665126,12.2787119364661,115.594821054846,88.94356557969591
glucose,0.2,0.223,3.0383441817958796,12.5053800165379,119.366850555361,93.95926371040069
glucose,0.2,0.223,3.1479393031083,12.2840517841355,121.483658193293,98.62272033210951
glucose,0.2,0.223,3.04235770500592,10.9371256683802,104.535391428597,81.9734161225639
glucose,0.2,0.223,3.1120465491204303,13.582376157158,132.791938558682,106.103831552499
glucose,0.2,0.223,3.0918851367477407,13.436872111547599,130.518299837179,103.34629728285
glucose,0.2,0.223,4.00825530120302,9.11990672464733,114.840650768975,120.841714621474
glucose,0.2,0.223,3.1889878273704797,13.0154002113855,130.394796530127,107.130543117604
glucose,0.2,0.223,3.06524110195786,13.0744881126164,125.90390713379,98.8023683200399
glucose,0.2,0.223,3.1955156336492503,12.8705991401471,129.208053384259,106.529944852633
glucose,0.2,0.223,2.90929744027157,13.1975856978547,120.623656239078,90.74051569595899
glucose,0.2,0.223,3.1041384376824506,11.402957526180401,111.200940645115,89.2589636801338
glucose,0.2,0.223,3.37826703529957,13.045806572459199,138.456957215543,121.953714677965
glucose,0.2,0.223,3.02504927143491,14.3208060190665,136.097387152231,105.506930760181
glucose,0.2,0.223,2.93931565980746,9.55679135292589,88.2486774694403,67.1810268095644
glucose,0.2,0.223,3.0895205616726296,13.5555581377736,131.570451969622,104.68805013831499
glucose,0.2,0.223,3.0835728944240097,13.3260745830268,129.094081449823,101.444845563807
glucose,0.2,0.223,3.08369796062416,11.4983960580598,111.393274333348,88.8987076779737
glucose,0.2,0.223,2.99945631283915,12.9046376250056,121.601302596287,94.2574237796638
glucose,0.2,0.223,2.9795389191305697,11.958693621000302,111.939322692464,86.669474721775
glucose,0.2,0.223,3.03509477478016,13.1542162543326,125.425865650937,97.09564907801528
glucose,0.2,0.223,3.0896198417442595,12.403890219305302,120.39621450606,94.992027344638
glucose,0.2,0.223,3.23776122910393,12.5245337665285,127.396136915631,106.477858014541
glucose,0.2,0.223,3.10108230719989,12.0036554870257,116.94366172166299,93.30216301041858
glucose,0.2,0.223,3.20032339716614,11.272756625318198,113.337562999017,94.51372212512209
glucose,0.2,0.223,3.0600037802520097,12.4807440350828,119.980954363634,94.45331551871159
glucose,0.2,0.223,3.05625939009421,13.110909847360698,125.884689960708,98.7546315766674
glucose,0.2,0.223,3.0428614954663504,11.681548514742,111.668960738489,87.6602713722436
glucose,0.2,0.223,2.99157157888623,13.641823186981199,128.209937239588,98.4456970056019
glucose,0.2,0.223,3.0440361577835398,12.295779239955301,117.586032414139,91.97363532251141
glucose,0.2,0.223,3.16720996887492,12.7590971544055,126.95408297166,102.75165628958099
ammonium,0.2,0.07400000000000001,2.58681350132487,9.594199829966302,77.9693208781948,52.1294944485042
ammonium,0.2,0.07400000000000001,2.6643212923513597,9.875476604854471,82.65983474744921,56.34259488309421
ammonium,0.2,0.07400000000000001,2.45780965906716,10.308783881697499,79.59862290624059,49.772793452059204
ammonium,0.2,0.07400000000000001,2.35787576269796,10.4919064168965,77.71864123193279,47.3544019366935
ammonium,0.2,0.07400000000000001,2.5299375894415,8.73800264913622,69.4499364242958,44.92646423444611
ammonium,0.2,0.07400000000000001,2.5571903791629,11.039290777276499,88.6858039719623,57.666416110268095
ammonium,0.2,0.07400000000000001,2.6117406000049104,7.87667800001482,64.6283405534132,43.287249757263794
ammonium,0.2,0.07400000000000001,2.25715761118744,9.870008192289179,69.9889167150926,41.020673226936104
ammonium,0.2,0.07400000000000001,2.41397642253315,9.43853340563911,71.5792945599835,44.1475830963235
ammonium,0.2,0.07400000000000001,2.4999099626477204,12.661387091856302,99.43872027146222,62.820388941197606
ammonium,0.2,0.07400000000000001,2.41891279863641,9.448878119673461,71.8042800695064,44.2728106508212
ammonium,0.2,0.07400000000000001,2.6017349119382303,9.256956504858591,75.6625790223752,50.63388062192579
ammonium,0.2,0.07400000000000001,2.5378900098516004,7.00644481247375,55.8625008708863,36.6434931382665
ammonium,0.2,0.07400000000000001,2.40225862225494,9.25870510660757,69.87468859330849,43.854441251623705
ammonium,0.2,0.07400000000000001,2.5825418896035,9.53588447507807,77.36744028455759,51.144478463739006
ammonium,0.2,0.07400000000000001,2.53498345870469,11.5309061337928,91.8308151326586,59.098782693792295
ammonium,0.2,0.07400000000000001,2.45000065388931,8.68331024434854,66.834605835315,41.9363633436081
ammonium,0.2,0.07400000000000001,2.26293028691128,10.3576908654646,73.6349493976783,42.652706003427
ammonium,0.2,0.07400000000000001,2.38730528963154,9.27203607992626,69.539721322013,42.924404386424996
ammonium,0.2,0.07400000000000001,2.09167741363925,9.15530124659502,60.161300869898206,32.0906506932432
ammonium,0.2,0.07400000000000001,2.45065534476459,9.72123430118796,74.8434020806995,47.5842679906126
ammonium,0.2,0.07400000000000001,2.4062758435763,12.184753740489098,92.1111151688692,56.585588942243206
ammonium,0.2,0.07400000000000001,2.5015982202432596,10.8727321811686,85.448830382504,55.064059296030294
ammonium,0.2,0.07400000000000001,2.6887986073633505,10.209593739988401,86.24156088565849,60.098078121929596
ammonium,0.2,0.07400000000000001,2.87787405206827,9.62405932996857,87.01215960754071,64.14671838965451
ammonium,0.2,0.07400000000000001,2.49698318217985,11.4438176946363,89.77107392429541,57.522445542073704
ammonium,0.2,0.07400000000000001,2.54376990036173,9.75891432922541,77.98825486858699,51.688450373326205
ammonium,0.2,0.07400000000000001,2.3312444555975,10.1801067930022,74.5572743690212,44.262353967018605
ammonium,0.2,0.07400000000000001,2.4468960218316202,14.077754430239901,108.21781794043001,67.0856866976365
ammonium,0.2,0.07400000000000001,2.33124440741895,11.273194576577803,82.5628513316685,49.2304209219147
ammonium,0.2,0.07400000000000001,2.25853816262565,10.0693853234231,71.4463860981137,40.9019450950479
ammonium,0.2,0.07400000000000001,2.19664217928808,10.043644182585599,69.3107358672807,38.6436597977411
ammonium,0.2,0.07400000000000001,2.3020096736367,10.0439549447907,72.637647927558,42.7266555698955
ammonium,0.2,0.07400000000000001,2.7409121017117597,10.651847208856,91.7212382887801,64.2212940239744
ammonium,0.2,0.07400000000000001,2.64274961069932,10.187567627451802,84.5816971134725,56.8159885630241
ammonium,0.2,0.07400000000000001,2.29645533862081,9.78802638594114,70.61598280229771,41.9666297535448
ammonium,0.2,0.07400000000000001,2.58548049944701,10.513873024594199,85.3992127126544,58.3784157501305
ammonium,0.2,0.07400000000000001,2.98617314556141,9.81976074820731,92.1225105311475,70.7306025748815
ammonium,0.2,0.07400000000000001,2.60698077104757,11.5721802692097,94.7769854169931,63.313908090204
ammonium,0.2,0.07400000000000001,2.4221396063738196,10.3539254371971,78.78691165877359,48.666944271752
ammonium,0.2,0.07400000000000001,2.51226407943598,10.0336199793142,79.19044979390891,51.5058990781953
ammonium,0.2,0.07400000000000001,2.30805328181275,11.3857455762433,82.5576225677137,48.559250110413
ammonium,0.2,0.07400000000000001,2.36716214784826,10.204670494797302,75.88865685623291,46.71967470564779
ammonium,0.2,0.07400000000000001,2.4616954163283102,12.5295874483776,96.8993717409916,61.699620700402605
ammonium,0.2,0.07400000000000001,2.29227474548659,8.732475220901309,62.8859902984655,37.5248200615714
ammonium,0.2,0.07400000000000001,2.3507288071182098,8.641208685118,63.815605691550104,38.4120284074065
ammonium,0.2,0.07400000000000001,2.5856435212871,10.0473063079356,81.6146578824781,55.756831661138804
ammonium,0.2,0.07400000000000001,2.6568879415858997,9.85055473838155,82.22119776457819,56.5120571874139
ammonium,0.2,0.07400000000000001,2.4042365817428797,8.475952694957941,64.0199893840989,39.672331232063705
ammonium,0.2,0.07400000000000001,2.46065142450294,9.9353354959742,76.803764200298,49.662530292374
ammonium,0.2,0.07400000000000001,2.49767208452966,8.65133371164859,67.8841457442468,43.922281239240206
ammonium,0.2,0.07400000000000001,2.6690373056857797,8.490935006083209,71.19672770170921,48.657635271423395
ammonium,0.2,0.07400000000000001,2.6696608147686898,12.266009148937199,102.87485686072701,69.441029441518907
ammonium,0.2,0.07400000000000001,2.4313343348521603,9.489007345152029,72.4795250267892,45.79308982986521
ammonium,0.2,0.07400000000000001,2.65317118604486,8.98432887043707,74.8860262267546,51.196458985869
ammonium,0.2,0.07400000000000001,2.52805354987319,11.523385746266301,91.52004856546048,59.3359325996177
ammonium,0.2,0.07400000000000001,2.58789038998058,10.930800564177899,88.868473656194,58.8450135164549
ammonium,0.2,0.07400000000000001,2.3813365714825294,10.241350251327301,76.6174817478517,46.82711667901071
ammonium,0.2,0.07400000000000001,3.0917868224701603,11.779303931762199,114.413966561708,90.5091228343536
ammonium,0.2,0.07400000000000001,2.53727480416333,8.986518929870119,71.63229622321859,47.009869685108605
ammonium,0.2,0.07400000000000001,2.34794799451219,9.502798115325119,70.0954533477761,42.540343388426706
ammonium,0.2,0.07400000000000001,2.35759135409511,9.128878356801971,67.61387446871679,40.7507613338343
ammonium,0.2,0.07400000000000001,2.28432503931982,11.777491857027302,84.5202135313467,49.5401761241175
ammonium,0.2,0.07400000000000001,2.59406386456819,9.60310346839202,78.2604146975242,53.5517991346599
ammonium,0.2,0.07400000000000001,2.68408636158781,9.60544072681659,80.9960154269358,55.866299158572204
ammonium,0.2,0.07400000000000001,2.4630878418621003,9.91139799379441,76.694582713261,49.212601922395294
ammonium,0.2,0.07400000000000001,2.2923285188536298,10.8221518057468,77.9364019041264,45.3558560646177
ammonium,0.2,0.07400000000000001,2.86973995769288,9.74412369123415,87.84867301699431,66.671362818081107
ammonium,0.2,0.07400000000000001,2.6368942107716604,10.5946642397076,87.7667016054404,59.97682308900661
ammonium,0.2,0.07400000000000001,2.3317436836833196,12.231736714974,89.6022274631768,52.9759710715891
ammonium,0.3,0.09699999999999999,2.4081296325529,11.1725640495612,84.524495553395,52.1426811179477
ammonium,0.3,0.09699999999999999,2.6275657010874,13.081304350834598,107.982780710406,73.17904588544259
ammonium,0.3,0.09699999999999999,2.31705697125422,11.5363673973425,83.9760926731891,50.1622605102123
ammonium,0.3,0.09699999999999999,2.64049596815213,10.682504435470301,88.6152492145338,60.7906986393815
ammonium,0.3,0.09699999999999999,2.7075787867686896,10.132311468157301,86.18655210814129,59.7653341390893
ammonium,0.3,0.09699999999999999,2.60841352115829,11.8644742646032,97.22429756817759,64.9378983963645
ammonium,0.3,0.09699999999999999,2.46890352952179,11.046548230522498,85.68022263569429,54.3417817767179
ammonium,0.3,0.09699999999999999,2.6097943518731497,10.442629516423699,85.6181875385752,57.2043042921869
ammonium,0.3,0.09699999999999999,2.4902936953970496,11.6571328740624,91.1994435696593,58.267172454232295
ammonium,0.3,0.09699999999999999,2.67100313096324,12.5027389182656,104.913030495765,72.0624980121114
ammonium,0.3,0.09699999999999999,2.73017415506417,11.1623774531881,95.7407726072601,67.272884951778
ammonium,0.3,0.09699999999999999,2.51485105941909,11.6604562747479,92.1250394306883,59.5833713603607
ammonium,0.3,0.09699999999999999,2.53463728357791,13.1131677026495,104.417503846406,67.5230671913347
ammonium,0.3,0.09699999999999999,2.8233680133302403,12.0677519789503,107.039417903904,77.634468427545
ammonium,0.3,0.09699999999999999,2.7638347245978903,12.3915398998948,107.593793825162,76.6447501471533
ammonium,0.3,0.09699999999999999,2.53307119286631,12.540904242837698,99.79898409967991,64.4712146898284
ammonium,0.3,0.09699999999999999,2.52608518886854,12.3269922880221,97.8261561882182,63.1503916068855
ammonium,0.3,0.09699999999999999,2.4804857390825,12.673376750069098,98.75951599070059,62.842398547870594
ammonium,0.3,0.09699999999999999,2.2943238539806603,10.9293861581797,78.7771679752329,46.458920975878705
ammonium,0.3,0.09699999999999999,2.1937266969634197,11.318165052618502,78.00248096042979,43.7019284848584
ammonium,0.3,0.09699999999999999,2.57892929350048,12.4804954958899,101.116292106514,66.2145291116241
ammonium,0.3,0.09699999999999999,2.3269713304239303,11.7675736481514,86.02562375989099,50.57802039541221
ammonium,0.3,0.09699999999999999,2.32949318114425,12.743220537966799,93.2589487084638,55.8999399117312
ammonium,0.3,0.09699999999999999,2.54048030572243,11.9988542512307,95.76470678288901,62.45635912030829
ammonium,0.3,0.09699999999999999,2.57369416987799,11.292408131724699,91.3047512313889,60.6756482375876
ammonium,0.3,0.09699999999999999,2.60521315068648,11.6391060748291,95.26047893740791,63.7072015586578
ammonium,0.3,0.09699999999999999,2.6513903264801804,11.1467308334051,92.8476795298282,63.32210164559589
ammonium,0.3,0.09699999999999999,2.72626777005736,12.6391844402976,108.252375044041,75.2412600150097
ammonium,0.3,0.09699999999999999,2.6348898665145697,11.6702799205862,96.6036671710102,64.9343504972483
ammonium,0.3,0.09699999999999999,2.4795017038559104,11.396038471761198,88.77040278800591,56.7585406159809
ammonium,0.3,0.09699999999999999,2.6595461583566897,10.957260045965299,91.5502160826261,61.9274993442097
ammonium,0.3,0.09699999999999999,2.6692877612001498,11.4570333123801,96.0765597545429,65.8217794511617
ammonium,0.3,0.09699999999999999,2.67259949348275,8.531425093202259,71.63171290763229,49.983879517019304
ammonium,0.3,0.09699999999999999,2.56130560562959,13.4410105119415,108.154151233884,70.7297086803348
ammonium,0.3,0.09699999999999999,2.61412810903987,8.98172338147716,73.7626337674702,49.583680762822105
ammonium,0.3,0.09699999999999999,2.5449356644973196,8.976323467800642,71.7670632324628,46.7334904864672
ammonium,0.3,0.09699999999999999,2.37609179833039,11.4452182958927,85.4352645122348,51.3817486179681
ammonium,0.3,0.09699999999999999,2.6285808576921896,11.7710289696912,97.20433693097799,65.9059922218881
ammonium,0.3,0.09699999999999999,2.52834831593385,10.3207596794139,81.9782120733045,52.6889609937681
ammonium,0.3,0.09699999999999999,2.30461097535987,11.0628407035324,80.0966140564598,46.8392294633327
ammonium,0.3,0.09699999999999999,2.6943202061872,12.418629828637302,105.116952795921,73.1772267600656
ammonium,0.3,0.09699999999999999,2.5423607526943703,11.260456089689601,89.93795939889651,58.86251642218921
ammonium,0.3,0.09699999999999999,2.5816561787626497,11.828305201502198,95.9336122853463,64.8533750640444
ammonium,0.3,0.09699999999999999,2.7002414603043503,11.9080970239882,101.017086471935,70.5131847005456
ammonium,0.3,0.09699999999999999,2.60479053536541,10.7598920565869,88.05024979452959,58.5210194244507
ammonium,0.3,0.09699999999999999,2.83707524453145,13.2877903822658,118.433208594352,85.5350518907657
ammonium,0.3,0.09699999999999999,2.53052743994402,11.751531613543301,93.4233415303679,60.678273952270295
ammonium,0.3,0.09699999999999999,2.5338896059968397,11.7638205731615,93.64529337908958,60.694086899270204
ammonium,0.3,0.09699999999999999,2.5140699898269703,12.987223799488802,102.57548075842399,66.33163001214561
ammonium,0.3,0.09699999999999999,2.7618464460086,11.568796322513899,100.377777740412,71.7464764583166
ammonium,0.3,0.09699999999999999,2.51617366994696,10.439061005502401,82.5186134050799,54.027124178584394
ammonium,0.3,0.09699999999999999,2.35861732544397,11.351634186628802,84.1135077068433,50.708511421168396
ammonium,0.3,0.09699999999999999,2.6989339660254705,11.3447003924559,96.1911601008294,67.1440014903139
ammonium,0.3,0.09699999999999999,2.42894094050821,12.244251462398,93.43273631697359,57.955443201400605
ammonium,0.3,0.09699999999999999,2.85533652737548,13.1265470829433,117.749121190037,87.1836341869119
ammonium,0.3,0.09699999999999999,2.4717613362846698,10.361968920669401,80.4634579621744,50.6972562027497
ammonium,0.3,0.09699999999999999,2.71678934276706,16.018307994592398,136.716986615181,95.0893344223459
ammonium,0.3,0.09699999999999999,2.9796383352181297,13.179920552242699,123.374730843002,94.57974660377891
ammonium,0.3,0.09699999999999999,2.8655581371905603,10.939128365279698,98.47858851232759,72.2516565606914
ammonium,0.3,0.09699999999999999,2.7046317917126603,12.982877712156801,110.31358224275299,76.31125898890458
ammonium,0.3,0.09699999999999999,2.6286108559332795,11.789450682757199,97.3575732181066,65.7646718644585
ammonium,0.3,0.09699999999999999,2.6981117012120897,11.3162264280914,95.9204984339369,66.9492017265071
ammonium,0.3,0.09699999999999999,2.61592857070424,10.0573760736118,82.65334681464259,55.582808159721296
ammonium,0.3,0.09699999999999999,2.54921229797711,11.7880241883582,94.4054128826631,62.6450636375454
ammonium,0.3,0.09699999999999999,2.6299127045587403,12.202281168892801,100.816643351567,67.0964519992187
ammonium,0.3,0.09699999999999999,2.3166578319402205,11.4694699918431,83.47474784199709,49.3046312635186
ammonium,0.3,0.09699999999999999,2.45314648662765,11.696910092999302,90.14559441761341,56.31318507622371
ammonium,0.3,0.09699999999999999,2.6963655187671,11.608462001818,98.3339130395314,68.3533564011713
ammonium,0.3,0.09699999999999999,2.4282282215954902,14.8418759035396,113.22130883985099,70.26041889744481
ammonium,0.3,0.09699999999999999,2.72085187912204,12.4822586207145,106.695953528281,74.0955235831244
ammonium,0.4,0.159,2.56042573171408,13.6493283492111,109.79266759485901,71.4644948572959
ammonium,0.4,0.159,2.75618951839281,12.422027774970601,107.56016145470899,75.6015584103005
ammonium,0.4,0.159,2.61506607300885,13.523394645466302,111.101074972108,74.188479486225
ammonium,0.4,0.159,2.59221823850125,14.7047717807108,119.75115840715,78.88731684371442
ammonium,0.4,0.159,2.36039771089944,13.674230924853498,101.400002872352,61.0613559504859
ammonium,0.4,0.159,2.59954547783375,13.0697654665434,106.737023226741,70.8011362315884
ammonium,0.4,0.159,2.47271755624034,15.011160614934699,116.610768321096,73.3294859548588
ammonium,0.4,0.159,2.64757105909969,12.9071105867139,107.356051223153,72.5377100529662
ammonium,0.4,0.159,2.47049215145854,12.1699120761504,94.4540951226071,60.7063119930002
ammonium,0.4,0.159,2.3885931462123997,13.1699056600778,98.82679665740059,60.258209888741504
ammonium,0.4,0.159,2.41010056175092,13.620914079044399,103.131489464676,63.133317417373505
ammonium,0.4,0.159,2.24856426199895,11.6082667445453,82.00164329946159,46.908950451355
ammonium,0.4,0.159,2.52926287079468,12.7949002928582,101.667172937132,65.9695990753476
ammonium,0.4,0.159,2.46963563764479,13.4930423911057,104.686972650564,66.3553504810547
ammonium,0.4,0.159,2.69059354957121,13.312832667149198,112.53003207091899,77.35516906694059
ammonium,0.4,0.159,2.54786919824941,12.5820701148119,100.711508775552,65.1582623980554
ammonium,0.4,0.159,2.52281397236408,10.5707321616698,83.7799639693912,54.374239332276794
ammonium,0.4,0.159,2.39598451459604,13.424971599293,101.052544884594,61.6893824116854
ammonium,0.4,0.159,2.4190056351346003,13.588241530694301,103.264253675554,63.6389834635536
ammonium,0.4,0.159,2.66258355851462,14.5472280514872,121.68396871433599,82.0463936941187
ammonium,0.4,0.159,2.5896823339879997,15.834349576652501,128.82394530834802,85.2314149566115
ammonium,0.4,0.159,2.57559337946853,11.824241935723698,95.67544260720759,63.1542587480063
ammonium,0.4,0.159,2.28522529840953,12.257117509651101,87.9968742235675,51.039649677361496
ammonium,0.4,0.159,2.58183124593661,13.141373267338901,106.590494322697,70.6129312780328
ammonium,0.4,0.159,2.38148290626944,12.538868332252,93.811414264336,57.375180677151604
ammonium,0.4,0.159,2.39687253102198,13.2485359309654,99.7614376037742,60.908050579032604
ammonium,0.4,0.159,2.38609317504183,12.564889820230599,94.1880825777869,57.101735597438
ammonium,0.4,0.159,2.5706854226519398,14.2957258652426,115.452945959675,76.06439152262509
ammonium,0.4,0.159,2.63090511469899,13.586608530288599,112.296474050165,74.99368838052409
ammonium,0.4,0.159,2.7468743159464104,13.1777939471803,113.71856579233999,79.5242153622695
ammonium,0.4,0.159,2.46981337950698,15.6903878289943,121.74403457682101,76.2297169417771
ammonium,0.4,0.159,2.5326824047312404,14.3922054739847,114.513834321159,73.7305972501245
ammonium,0.4,0.159,2.67541324014669,12.5485407535443,105.471220134106,72.4497549482714
ammonium,0.4,0.159,2.6738862529967595,13.010800232922499,109.29412309616801,74.6818227936993
ammonium,0.4,0.159,2.40814920751919,12.6842870729128,95.9620080569661,58.8496633183919
ammonium,0.4,0.159,2.5768859364956804,14.882594131305499,120.48242665447901,79.57744315482779
ammonium,0.4,0.159,2.44152335490256,13.1559617181535,100.90980263343,62.768171759805206
ammonium,0.4,0.159,2.4611015642603302,12.665920184268598,97.9300905542762,61.9596640398205
ammonium,0.4,0.159,2.72711616021187,12.7206566036958,108.98407400521099,76.180813835698
ammonium,0.4,0.159,2.49475470554105,13.7275570737769,107.589770509403,68.4202134216189
ammonium,0.4,0.159,2.55718534969525,14.7736548564327,118.686146425595,78.201764945563
ammonium,0.4,0.159,2.45081525200228,11.9805477720647,92.2437865789838,57.9689197118163
ammonium,0.4,0.159,2.6732439562713997,14.3147340757371,120.218623469022,81.930479003954
ammonium,0.4,0.159,2.3887305083928903,12.136736994144002,91.0791501886086,55.398151677807505
ammonium,0.4,0.159,2.4923677621094904,13.399351169609199,104.91697662521,66.91626252385839
ammonium,0.4,0.159,2.45296606941162,11.6464355396434,89.74999661757221,56.1227910544518
ammonium,0.4,0.159,2.51674874689993,12.543019644744,99.1726312736129,64.0116743847466
ammonium,0.4,0.159,2.39235705089977,13.3497337649854,100.33408036173,60.9507384873475
ammonium,0.4,0.159,2.5423704950489503,12.301792717978802,98.25555598464491,64.0175153604073
ammonium,0.4,0.159,2.46332182495486,14.797652689477001,114.515390222733,72.00397372793509
ammonium,0.4,0.159,2.44521523034426,12.1919727314934,93.6571520552026,58.401287300031996
ammonium,0.4,0.159,2.55236489999315,14.9868688292105,120.172070114065,77.9009205294754
ammonium,0.4,0.159,2.5738018835467797,12.3338459331758,99.72946889828691,65.7133663660113
ammonium,0.4,0.159,2.4329041876135,14.1389548729945,108.06677395852199,67.18978507253489
ammonium,0.4,0.159,2.5390970916797797,13.6887548663867,109.19257986819599,70.8618856779105
ammonium,0.4,0.159,2.6270713755918704,11.886421305956599,98.10087127822969,66.18109351846729
ammonium,0.4,0.159,2.47746106504949,13.2410014728384,103.057011532086,64.8247803776377
ammonium,0.4,0.159,2.54837913921097,12.996929790048199,104.05301936373002,67.9789405821851
